Offer Type,Property Type,Title,Address,Price,Listing Link,Province,Municipality,Barangay,Coordinates
Buy,Condominium,Sillion Residences Studio Residential unit for sale in Cebu I 17k/month,"Lahug, Cebu","₱ 8,000,000",https://www.lamudi.com.ph/sillion-residences-studio-unit-i-17k-month-166659228264.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,2 Bedroom Condo for Sale in Cebu IT Park - 38 Park Avenue,"Cebu IT Park, Cebu","₱ 25,700,000",https://www.lamudi.com.ph/2-bedroom-condo-for-sale-in-cebu-it-park-38-park-a-167885895758.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"for sale: studio unit in tower 1, facing east","Tipolo, Mandaue","₱ 5,871,000",https://www.lamudi.com.ph/for-sale-studio-unit-in-tower-1-facing-east-166824509480.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"Mandani Bay 2-Bedroom RFO Furnished Condominium in NRA, Mandaue City, Cebu","Tipolo, Mandaue","₱ 13,500,000",https://www.lamudi.com.ph/mandani-bay-2-bedroom-rfo-furnished-condominium-in-16627269633.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"Studio unit for sale at Casa Mira near MHAM building. in Labangon, Cebu","Labangon, Cebu","₱ 2,250,000",https://www.lamudi.com.ph/studio-unit-for-sale-at-casa-mira-near-mham-building-in-labangon-cebu.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"Studio Unit For Sale at Royal Oceancrest Mactan, Lapu-Lapu City","Basak, Lapu-Lapu","₱ 2,899,000",https://www.lamudi.com.ph/studio-unit-for-sale-166097594330.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,New Studio for Sale in 38 Park Avenue,"Cebu IT Park, Cebu","₱ 6,000,000",https://www.lamudi.com.ph/new-studio-for-sale-in-38-park-avenue-167850306867.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,Brand New Studio for Sale in 38 Park Avenue,"Cebu IT Park, Cebu","₱ 5,800,000",https://www.lamudi.com.ph/brand-new-studio-for-sale-in-38-park-avenue-168119095367.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,Brand New Studio Units for Sale in Symfoni Nichols,"Guadalupe, Cebu","₱ 2,500,000",https://www.lamudi.com.ph/brand-new-studio-units-for-sale-in-symfoni-nichols-168027004987.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,Studio 40.72 sqm resale in Amisa Tower,"Punta Engaño, Lapu-Lapu","₱ 5,000,000",https://www.lamudi.com.ph/studio-40-72-sqm-resale-in-amisa-tower.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"2 Bedroom Condominium For Sale in Amalfi Oasis, City de Mare, Inayawan, Cebu","Cogon Pardo, Cebu","₱ 9,000,000",https://www.lamudi.com.ph/2-bedroom-condominium-for-sale-in-amalfi-oasis-city-de-mare-inayawan-cebu.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"For sale 2-Bedroom with Balconies in Alcoves, Cebu Business Park, Cebu City","Mabolo, Cebu","₱ 30,000,000",https://www.lamudi.com.ph/2-bedroom-with-balconies-in-alcoves-cebu-business-167573694461.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"2 Bedroom Condo for Sale in Avalon, Cebu Business Park, Cebu","Cebu Business Park, Cebu","₱ 9,700,000",https://www.lamudi.com.ph/2-bedroom-condo-for-sale-in-avalon-cebu-business-park-cebu.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"RFO Studio Unit for sale in The Persimmon Studio, Cebu City","Mabolo, Cebu","₱ 3,700,000",https://www.lamudi.com.ph/rfo-studio-unit-for-sale-in-the-persimmon-studio-cebu-city.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"amaia steps mandaue unit 223, Plaridel St, Mandaue City for sale","Alang-Alang, Mandaue","₱ 5,000,000",https://www.lamudi.com.ph/amaia-steps-mandaue-unit-223-plaridel-st-mandaue-city-for-sale.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"RFO Studio Condo Investment for sale in Basak, Lapu-Lapu, Cebu","Basak, Lapu-Lapu","₱ 2,208,000",https://www.lamudi.com.ph/rfo-studio-condo-investment-for-sale-in-basak-lapu-lapu-cebu.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,Studio with furnished in Avida towers Riala Cebu,"Apas, Cebu","₱ 4,800,000",https://www.lamudi.com.ph/studio-with-furnished-in-avida-towers-riala-cebu.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,Avalon 1 Bedroom Condo for sale,"Cebu Business Park, Cebu","₱ 8,000,000",https://www.lamudi.com.ph/avalon-1-bedroom-condo-for-sale.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"Affordable Studio Unit For Sale at Sundance Residence, Cebu City","Guadalupe, Cebu",Contact agent for price,https://www.lamudi.com.ph/affordable-condo-for-sale-167039201413.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,1 Bedroom Condo Unit - City/ Mountain View,"Lahug, Cebu","₱ 7,504,300",https://www.lamudi.com.ph/1-bedroom-condo-unit-city-mountain-view.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"Studio for Sale in Midori Residences Banilad, Mandaue City","Banilad, Mandaue","₱ 2,500,000",https://www.lamudi.com.ph/studio-for-sale-in-midori-residences-banilad-manda-16747022011.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"25.5 sqm, Studio Unit for Sale at Galleria Residences Tower 2 in Cebu City","North Reclamation Area, Cebu","₱ 5,854,300",https://www.lamudi.com.ph/25-5-sqm-studio-unit-for-sale-at-galleria-residenc-166676527355.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"1 Bedroom Unit For Sale at Lucima Residences, Cebu - 20k/month","Cebu Business Park, Cebu",Contact agent for price,https://www.lamudi.com.ph/1-bedroom-unit-for-sale-at-lucima-residences-cebu-168001025858.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,Income Generating 2BR Fully Furnished Condotel in Tambuli Resort Lapu-Lapu,"Maribago, Lapu-Lapu","₱ 18,000,000",https://www.lamudi.com.ph/brandnew-fully-furnished-2bedroom-condotel-seaview-16711184540.html,Cebu,Mandaue Cebu,"Zuellig Avenue, Tipolo, Mandaue City, Cebu",POINT (123.9275793 10.3299464)
Buy,Condominium,"Condo 2BR for Sale Coral Point Garden Beachfront Unit in Gun-Ob, Lapu-Lapu","Gun-Ob, Lapu-Lapu","₱ 27,000,000",https://www.lamudi.com.ph/condo-2br-for-sale-coral-point-garden-beachfront-unit-in-gun-ob-lapu-lapu.html,Cebu,Lapu-Lapu Cebu,"Philippines, Lapu-Lapu City, Punta Engaño",POINT (123.951013 10.29734)
Buy,Condominium,"For Sale: Cheapest Studio Condo unit in Mandani Bay, Mandaue City","Tipolo, Mandaue","₱ 5,716,000",https://www.lamudi.com.ph/cheapest-studio-unit-in-mandani-bay-166670329033.html,Cebu,Lapu-Lapu Cebu,"Philippines, Lapu-Lapu City, Punta Engaño",POINT (123.951013 10.29734)
Buy,Condominium,1 Bedroom Condo for Sale in Cebu IT Park - 38 Park Avenue,"Cebu IT Park, Cebu","₱ 13,400,000",https://www.lamudi.com.ph/1-bedroom-condo-for-sale-in-cebu-it-park-38-park-a-167868632624.html,Cebu,Lapu-Lapu Cebu,"Philippines, Lapu-Lapu City, Punta Engaño",POINT (123.951013 10.29734)
Buy,Condominium,3 Bedroom Condo for Sale in Marco Polo Residences Tower 4,"Apas, Cebu","₱ 15,140,000",https://www.lamudi.com.ph/3-bedroom-condo-for-sale-in-marco-polo-residences-167937823712.html,Cebu,Lapu-Lapu Cebu,"Philippines, Lapu-Lapu City, Punta Engaño",POINT (123.951013 10.29734)
Buy,Condominium,3 Bedroom Condo for Sale in Cebu Business Park,"Cebu Business Park, Cebu","₱ 67,300,000",https://www.lamudi.com.ph/3-bedroom-condo-for-sale-in-cebu-business-park-168144361377.html,Cebu,Lapu-Lapu Cebu,"Philippines, Lapu-Lapu City, Punta Engaño",POINT (123.951013 10.29734)
